Source,Target,Type,Id,Label,timeset,Weight
31886960,104374278,Undirected,9118,,,2
31886960,128018796,Undirected,9119,,,2
31886960,160240202,Undirected,9120,,,2
31886960,160757733,Undirected,9121,,,2
31886960,212699073,Undirected,9122,,,2
32207779,45457072,Undirected,9146,,,2
32207779,49457625,Undirected,9147,,,2
32207779,74738266,Undirected,9148,,,1
32207779,79892799,Undirected,9149,,,2
32207779,99988669,Undirected,9150,,,2
32207779,100622390,Undirected,9151,,,2
32207779,128018796,Undirected,9152,,,2
32207779,133385779,Undirected,9153,,,2
32207779,137526262,Undirected,9154,,,2
32207779,151307340,Undirected,9155,,,2
32207779,151646553,Undirected,9156,,,2
32207779,153336245,Undirected,9157,,,2
32207779,155635390,Undirected,9158,,,2
32207779,162798257,Undirected,9159,,,2
32207779,214628133,Undirected,9160,,,2
32207779,230448450,Undirected,9161,,,2
32207779,267311705,Undirected,9162,,,2
32207779,307762440,Undirected,9163,,,2
32207779,437162799,Undirected,9164,,,2
32307806,11905863,Undirected,9168,,,1
32307806,36542434,Undirected,9172,,,2
32307806,132854964,Undirected,9173,,,1
32307806,133385779,Undirected,9174,,,2
32410414,6934201,Undirected,9179,,,1
32410414,11905863,Undirected,9184,,,1
32410414,46859990,Undirected,9190,,,2
32410414,51109331,Undirected,9191,,,2
32410414,57151266,Undirected,9192,,,2
32410414,58828580,Undirected,9193,,,2
32410414,104374278,Undirected,9194,,,2
32410414,112989594,Undirected,9195,,,2
32410414,128018796,Undirected,9196,,,2
32410414,146259603,Undirected,9197,,,2
32410414,149058373,Undirected,9198,,,2
32410414,213115134,Undirected,9200,,,2
32410414,228054548,Undirected,9201,,,2
32410414,256120722,Undirected,9202,,,2
32410414,307762440,Undirected,9203,,,2
32410414,322944819,Undirected,9204,,,2
32410414,449260333,Undirected,9206,,,2
32703581,46859990,Undirected,9219,,,2
32703581,48038134,Undirected,9220,,,2
32703581,58828580,Undirected,9221,,,2
32703581,68229314,Undirected,9222,,,2
32703581,79559869,Undirected,9223,,,2
32703581,81270009,Undirected,9224,,,2
32703581,95065218,Undirected,9225,,,2
32703581,99988669,Undirected,9226,,,2
32703581,128018796,Undirected,9227,,,2
32703581,137526262,Undirected,9228,,,2
32703581,160757733,Undirected,9229,,,2
32703581,212699073,Undirected,9230,,,2
32703581,214628133,Undirected,9231,,,2
32703581,307762440,Undirected,9232,,,2
32898456,114039394,Undirected,9235,,,2
34512872,36253192,Undirected,9241,,,2
34512872,51603627,Undirected,9242,,,2
34512872,200144826,Undirected,9243,,,2
35773205,22833762,Undirected,9245,,,1
35815689,12263938,Undirected,9249,,,1
35815689,22833762,Undirected,9250,,,1
36253192,49032796,Undirected,9260,,,2
36253192,55276583,Undirected,9261,,,2
36253192,91655213,Undirected,9262,,,2
36253192,159215225,Undirected,9263,,,2
36253192,200144826,Undirected,9264,,,2
36253192,205252067,Undirected,9265,,,2
36253192,234276068,Undirected,9266,,,1
36542434,37214979,Undirected,9319,,,2
36542434,42176261,Undirected,9320,,,2
36542434,42647958,Undirected,9321,,,2
36542434,46859990,Undirected,9322,,,2
36542434,49457625,Undirected,9323,,,2
36542434,51402325,Undirected,9324,,,2
36542434,51415668,Undirected,9325,,,2
36542434,52437389,Undirected,9326,,,2
36542434,52451558,Undirected,9327,,,2
36542434,52655756,Undirected,9328,,,2
36542434,53121530,Undirected,9329,,,2
36542434,54474365,Undirected,9330,,,2
36542434,58143146,Undirected,9331,,,2
36542434,66151794,Undirected,9332,,,2
36542434,80109748,Undirected,9333,,,2
36542434,80603693,Undirected,9334,,,1
36542434,81295831,Undirected,9335,,,2
36542434,83983023,Undirected,9336,,,2
36542434,89844420,Undirected,9337,,,2
36542434,94824934,Undirected,9338,,,2
36542434,95259449,Undirected,9339,,,2
36542434,95875194,Undirected,9340,,,2
36542434,97958118,Undirected,9341,,,2
36542434,102622455,Undirected,9343,,,2
36542434,128018796,Undirected,9344,,,2
36542434,135187571,Undirected,9345,,,2
36542434,146259603,Undirected,9346,,,2
36542434,152055761,Undirected,9347,,,2
36542434,156310993,Undirected,9348,,,2
36542434,162798257,Undirected,9349,,,2
36542434,175913194,Undirected,9351,,,2
36542434,182616864,Undirected,9352,,,2
36542434,205436874,Undirected,9353,,,2
36542434,233723830,Undirected,9354,,,2
36542434,248058597,Undirected,9355,,,2
36542434,267426265,Undirected,9356,,,2
36542434,390010074,Undirected,9357,,,2
36542434,412714145,Undirected,9358,,,2
37214979,2327658,Undirected,9361,,,1
37214979,7041843,Undirected,9370,,,1
37214979,11905863,Undirected,9378,,,1
37214979,41656156,Undirected,9404,,,1
37214979,42176261,Undirected,9405,,,2
37214979,45457072,Undirected,9406,,,2
37214979,51402325,Undirected,9407,,,2
37214979,54216672,Undirected,9408,,,1
37214979,64564860,Undirected,9409,,,2
37214979,68229314,Undirected,9410,,,2
37214979,74738266,Undirected,9411,,,1
37214979,78239994,Undirected,9412,,,2
37214979,81295831,Undirected,9414,,,2
37214979,83514007,Undirected,9415,,,2
37214979,91596926,Undirected,9416,,,2
37214979,98146873,Undirected,9417,,,2
37214979,98358711,Undirected,9418,,,2
37214979,104374278,Undirected,9419,,,2
37214979,128018796,Undirected,9420,,,2
37214979,137964272,Undirected,9421,,,2
37214979,146259603,Undirected,9423,,,2
37214979,151307340,Undirected,9424,,,2
37214979,153336245,Undirected,9425,,,2
37214979,156310993,Undirected,9426,,,2
37214979,164801996,Undirected,9428,,,2
37214979,205436874,Undirected,9430,,,2
37214979,214628133,Undirected,9431,,,2
37214979,233723830,Undirected,9432,,,2
37214979,236582831,Undirected,9433,,,2
37214979,256120722,Undirected,9434,,,2
37214979,267311705,Undirected,9435,,,2
37214979,267426265,Undirected,9436,,,2
37214979,267736157,Undirected,9437,,,2
37214979,322944819,Undirected,9438,,,2
37214979,364348279,Undirected,9439,,,2
37214979,525288116,Undirected,9440,,,2
37618562,135187571,Undirected,9445,,,2
37618562,365736651,Undirected,9446,,,2
37774029,41656156,Undirected,9474,,,1
37774029,42818710,Undirected,9475,,,2
37774029,52655756,Undirected,9476,,,2
37774029,93258630,Undirected,9477,,,2
37774029,95179337,Undirected,9478,,,2
37774029,97121399,Undirected,9479,,,2
37774029,128018796,Undirected,9480,,,2
37774029,135187571,Undirected,9481,,,2
37774029,151646553,Undirected,9482,,,2
37774029,183823715,Undirected,9483,,,2
37774029,205323157,Undirected,9484,,,2
37774029,236228253,Undirected,9485,,,2
37774029,251216993,Undirected,9486,,,2
37774029,335031647,Undirected,9487,,,2
37774029,385495145,Undirected,9488,,,2
37774029,551892284,Undirected,9489,,,2
38316293,46859990,Undirected,9507,,,2
38316293,51402325,Undirected,9508,,,2
38316293,54474365,Undirected,9509,,,2
38316293,58244493,Undirected,9510,,,2
38316293,58828580,Undirected,9511,,,2
38316293,67115385,Undirected,9512,,,2
38316293,78939424,Undirected,9513,,,2
38316293,81270009,Undirected,9514,,,2
38316293,81835614,Undirected,9515,,,2
38316293,94824934,Undirected,9516,,,2
38316293,108623914,Undirected,9517,,,2
38316293,128018796,Undirected,9518,,,2
38316293,168030320,Undirected,9519,,,2
38316293,194615423,Undirected,9520,,,1
38316293,249354957,Undirected,9521,,,2
38316293,281431933,Undirected,9522,,,2
38863544,12263938,Undirected,9530,,,1
38863544,46859990,Undirected,9536,,,2
38863544,95259449,Undirected,9537,,,2
38863544,128018796,Undirected,9538,,,2
38863544,156310993,Undirected,9539,,,2
39595444,51109331,Undirected,9550,,,2
39595444,83983023,Undirected,9551,,,2
39595444,100622390,Undirected,9552,,,2
39595444,128018796,Undirected,9553,,,2
39595444,151646553,Undirected,9554,,,2
39607151,83514007,Undirected,9556,,,2
41642450,128018796,Undirected,9560,,,2
42176261,46859990,Undirected,9577,,,2
42176261,53121530,Undirected,9578,,,2
42176261,54474365,Undirected,9579,,,2
42176261,80109748,Undirected,9580,,,2
42176261,83983023,Undirected,9581,,,2
42176261,94989154,Undirected,9582,,,2
42176261,102622455,Undirected,9583,,,2
42176261,128018796,Undirected,9584,,,2
42176261,156310993,Undirected,9585,,,2
42647958,49539462,Undirected,9609,,,2
42647958,51109331,Undirected,9610,,,2
42647958,51415668,Undirected,9611,,,2
42647958,52437389,Undirected,9612,,,2
42647958,52451558,Undirected,9613,,,2
42647958,52655756,Undirected,9614,,,2
42647958,58143146,Undirected,9615,,,2
42647958,66151794,Undirected,9616,,,2
42647958,67842787,Undirected,9617,,,2
42647958,67857003,Undirected,9618,,,2
42647958,80109748,Undirected,9619,,,2
42647958,83983023,Undirected,9620,,,2
42647958,89844420,Undirected,9621,,,2
42647958,93501406,Undirected,9622,,,2
42647958,95875194,Undirected,9623,,,2
42647958,117257470,Undirected,9624,,,2
42647958,139091340,Undirected,9625,,,2
42647958,145467250,Undirected,9626,,,2
42647958,156310993,Undirected,9627,,,2
42647958,175913194,Undirected,9628,,,2
42647958,182616864,Undirected,9629,,,2
42647958,183823715,Undirected,9630,,,2
42647958,204533117,Undirected,9631,,,2
42647958,255684950,Undirected,9632,,,2
42818710,128018796,Undirected,9639,,,2
42818710,155635390,Undirected,9640,,,2
42818710,230448450,Undirected,9641,,,2
42818710,251216993,Undirected,9642,,,2
44314255,7041843,Undirected,9652,,,1
44314255,10021028,Undirected,9657,,,1
44314255,46859990,Undirected,9675,,,2
44314255,52060906,Undirected,9676,,,2
44314255,52655756,Undirected,9677,,,2
44314255,53861703,Undirected,9678,,,2
44314255,74738266,Undirected,9679,,,1
44314255,81270009,Undirected,9680,,,2
44314255,92030000,Undirected,9681,,,2
44314255,128018796,Undirected,9682,,,2
44314255,137964272,Undirected,9683,,,2
44314255,156310993,Undirected,9684,,,2
44314255,160240202,Undirected,9685,,,2
44314255,160757733,Undirected,9686,,,2
44314255,183823715,Undirected,9687,,,2
44314255,236582831,Undirected,9688,,,2
44314255,248058597,Undirected,9689,,,2
45457072,2327658,Undirected,9694,,,1
45457072,11905863,Undirected,9703,,,1
45457072,64564860,Undirected,9715,,,2
45457072,74738266,Undirected,9716,,,1
45457072,79892799,Undirected,9717,,,2
45457072,81295831,Undirected,9718,,,2
45457072,128018796,Undirected,9719,,,2
45457072,149058373,Undirected,9720,,,2
45457072,151307340,Undirected,9721,,,2
45457072,153336245,Undirected,9722,,,2
45457072,164801996,Undirected,9723,,,2
45457072,230448450,Undirected,9724,,,2
45457072,267311705,Undirected,9725,,,2
45457072,268624782,Undirected,9726,,,2
46262324,102622455,Undirected,9732,,,2
46262324,205436874,Undirected,9733,,,2
46859990,744513,Undirected,9736,,,1
46859990,7041843,Undirected,9751,,,1
46859990,11905863,Undirected,9768,,,1
46859990,48038134,Undirected,9795,,,2
46859990,49457625,Undirected,9796,,,2
46859990,51109331,Undirected,9797,,,2
46859990,51402325,Undirected,9798,,,2
46859990,52060906,Undirected,9799,,,2
46859990,52344165,Undirected,9800,,,2
46859990,53121530,Undirected,9801,,,2
46859990,57151266,Undirected,9802,,,2
46859990,58828580,Undirected,9803,,,2
46859990,67115385,Undirected,9804,,,2
46859990,68229314,Undirected,9805,,,2
46859990,74738266,Undirected,9806,,,1
46859990,78939424,Undirected,9808,,,2
46859990,79559869,Undirected,9809,,,2
46859990,81270009,Undirected,9810,,,2
46859990,81295831,Undirected,9811,,,2
46859990,81835614,Undirected,9812,,,2
46859990,88298219,Undirected,9813,,,2
46859990,94824934,Undirected,9814,,,2
46859990,94989154,Undirected,9815,,,2
46859990,95065218,Undirected,9816,,,2
46859990,95259449,Undirected,9817,,,2
46859990,99988669,Undirected,9818,,,2
46859990,102172705,Undirected,9819,,,2
46859990,102622455,Undirected,9820,,,2
46859990,104374278,Undirected,9821,,,2
46859990,108623914,Undirected,9822,,,2
46859990,112989594,Undirected,9823,,,2
46859990,122433384,Undirected,9824,,,2
46859990,128018796,Undirected,9825,,,2
46859990,137964272,Undirected,9826,,,2
46859990,145615080,Undirected,9827,,,2
46859990,146259603,Undirected,9828,,,2
46859990,149058373,Undirected,9829,,,2
46859990,151307340,Undirected,9830,,,2
46859990,151866443,Undirected,9831,,,2
46859990,156310993,Undirected,9832,,,2
46859990,160757733,Undirected,9833,,,2
46859990,164801996,Undirected,9834,,,2
46859990,168030320,Undirected,9835,,,2
46859990,198111102,Undirected,9836,,,2
46859990,228054548,Undirected,9838,,,2
46859990,236582831,Undirected,9839,,,2
46859990,248058597,Undirected,9840,,,2
46859990,249354957,Undirected,9841,,,2
46859990,268624782,Undirected,9842,,,2
46859990,307762440,Undirected,9843,,,2
46859990,322944819,Undirected,9844,,,2
46859990,364348279,Undirected,9845,,,2
46859990,412714145,Undirected,9847,,,2
46859990,449260333,Undirected,9848,,,2
48038134,32001495,Undirected,9876,,,1
48038134,51109331,Undirected,9880,,,2
48038134,52344165,Undirected,9881,,,2
48038134,52655756,Undirected,9882,,,2
48038134,53121530,Undirected,9883,,,2
48038134,67857003,Undirected,9884,,,2
48038134,68229314,Undirected,9885,,,2
48038134,81835614,Undirected,9886,,,2
48038134,88298219,Undirected,9887,,,2
48038134,95065218,Undirected,9888,,,2
48038134,99988669,Undirected,9889,,,2
48038134,102172705,Undirected,9890,,,2
48038134,112989594,Undirected,9891,,,2
48038134,117257470,Undirected,9892,,,2
48038134,122433384,Undirected,9893,,,2
48038134,128018796,Undirected,9894,,,2
48038134,136278987,Undirected,9895,,,2
48038134,137526262,Undirected,9896,,,2
48038134,159215225,Undirected,9897,,,2
48038134,168030320,Undirected,9898,,,2
48038134,172690428,Undirected,9899,,,2
48038134,214628133,Undirected,9900,,,2
48038134,234276068,Undirected,9901,,,1
48038134,244275655,Undirected,9902,,,2
48038134,258387065,Undirected,9903,,,2
48038134,307762440,Undirected,9904,,,2
48038134,437162799,Undirected,9905,,,2
48200523,52060906,Undirected,9919,,,2
48200523,54474365,Undirected,9920,,,2
48200523,281431933,Undirected,9921,,,2
48823116,92283380,Undirected,9924,,,2
48823116,117257470,Undirected,9925,,,2
48823116,298914898,Undirected,9926,,,2
49032796,50375021,Undirected,9938,,,2
49032796,55276583,Undirected,9940,,,2
49032796,58828580,Undirected,9941,,,2
49032796,81835614,Undirected,9942,,,2
49032796,91655213,Undirected,9943,,,2
49032796,136278987,Undirected,9944,,,2
49032796,159215225,Undirected,9945,,,2
49032796,200144826,Undirected,9947,,,2
49032796,205252067,Undirected,9948,,,2
49032796,236582831,Undirected,9949,,,2
49457625,51603627,Undirected,9976,,,2
49457625,65020330,Undirected,9977,,,2
49457625,78939424,Undirected,9978,,,2
49457625,79892799,Undirected,9979,,,2
49457625,83983023,Undirected,9980,,,2
49457625,95259449,Undirected,9981,,,2
49457625,100622390,Undirected,9982,,,2
49457625,128018796,Undirected,9983,,,2
49457625,133385779,Undirected,9984,,,2
49457625,137526262,Undirected,9985,,,2
49457625,151646553,Undirected,9986,,,2
49457625,153336245,Undirected,9987,,,2
49457625,155635390,Undirected,9988,,,2
49457625,162798257,Undirected,9989,,,2
49457625,247411462,Undirected,9991,,,2
49457625,248058597,Undirected,9992,,,2
49457625,335031647,Undirected,9993,,,2
49457625,437162799,Undirected,9994,,,2
49539462,32001495,Undirected,10007,,,1
49539462,51415668,Undirected,10010,,,2
49539462,52437389,Undirected,10011,,,2
49539462,52451558,Undirected,10012,,,2
49539462,58143146,Undirected,10013,,,2
49539462,66151794,Undirected,10014,,,2
49539462,67842787,Undirected,10015,,,2
49539462,67857003,Undirected,10016,,,2
49539462,80109748,Undirected,10017,,,2
49539462,83983023,Undirected,10018,,,2
49539462,89844420,Undirected,10019,,,2
49539462,93501406,Undirected,10020,,,2
49539462,95875194,Undirected,10021,,,2
49539462,139091340,Undirected,10022,,,2
49539462,145467250,Undirected,10023,,,2
49539462,175913194,Undirected,10024,,,2
49539462,182616864,Undirected,10025,,,2
49539462,204533117,Undirected,10026,,,2
49539462,236550046,Undirected,10027,,,2
49539462,255684950,Undirected,10028,,,2
50375021,159215225,Undirected,10034,,,2
50375021,200144826,Undirected,10036,,,2
50375021,205252067,Undirected,10037,,,2
51109331,2327658,Undirected,10045,,,1
51109331,52655756,Undirected,10079,,,2
51109331,57151266,Undirected,10080,,,2
51109331,58143146,Undirected,10081,,,2
51109331,58828580,Undirected,10082,,,2
51109331,64564860,Undirected,10083,,,2
51109331,68133801,Undirected,10084,,,2
51109331,68229314,Undirected,10085,,,2
51109331,72218459,Undirected,10086,,,2
51109331,74738266,Undirected,10087,,,1
51109331,79559869,Undirected,10088,,,2
51109331,81270009,Undirected,10089,,,2
51109331,81295831,Undirected,10090,,,2
51109331,89844420,Undirected,10091,,,2
51109331,94989154,Undirected,10092,,,2
51109331,95065218,Undirected,10093,,,2
51109331,97121399,Undirected,10094,,,2
51109331,98146873,Undirected,10095,,,2
51109331,112989594,Undirected,10096,,,2
51109331,117257470,Undirected,10097,,,2
51109331,128018796,Undirected,10098,,,2
51109331,146259603,Undirected,10099,,,2
51109331,151646553,Undirected,10100,,,2
51109331,151866443,Undirected,10101,,,2
51109331,183823715,Undirected,10102,,,2
51109331,195113546,Undirected,10103,,,2
51109331,212317872,Undirected,10105,,,2
51109331,236582831,Undirected,10106,,,2
51109331,258387065,Undirected,10107,,,2
51109331,267855048,Undirected,10108,,,1
51109331,268624782,Undirected,10109,,,2
51109331,287487038,Undirected,10110,,,2
51109331,307762440,Undirected,10111,,,2
51109331,335031647,Undirected,10112,,,2
51109331,364348279,Undirected,10113,,,2
51402325,7041843,Undirected,10129,,,1
51402325,57151266,Undirected,10167,,,2
51402325,58143146,Undirected,10168,,,2
51402325,58828580,Undirected,10169,,,2
51402325,64971391,Undirected,10170,,,2
51402325,65020330,Undirected,10171,,,2
51402325,67115385,Undirected,10172,,,2
51402325,72218459,Undirected,10173,,,2
51402325,78939424,Undirected,10174,,,2
51402325,79559869,Undirected,10175,,,2
51402325,80109748,Undirected,10176,,,2
51402325,81270009,Undirected,10177,,,2
51402325,81835614,Undirected,10178,,,2
51402325,83983023,Undirected,10179,,,2
51402325,92246173,Undirected,10180,,,2
51402325,92283380,Undirected,10181,,,2
51402325,94989154,Undirected,10182,,,2
51402325,95259449,Undirected,10183,,,2
51402325,102172705,Undirected,10184,,,2
51402325,102622455,Undirected,10185,,,2
51402325,117257470,Undirected,10186,,,2
51402325,122433384,Undirected,10187,,,2
51402325,128018796,Undirected,10188,,,2
51402325,144086293,Undirected,10189,,,2
51402325,156310993,Undirected,10190,,,2
51402325,162798257,Undirected,10191,,,2
51402325,168030320,Undirected,10192,,,2
51402325,172620105,Undirected,10193,,,2
51402325,198111102,Undirected,10194,,,2
51402325,212699073,Undirected,10195,,,2
51402325,233723830,Undirected,10196,,,2
51402325,267426265,Undirected,10197,,,2
51402325,307762440,Undirected,10198,,,2
51402325,412714145,Undirected,10199,,,2
51415668,52437389,Undirected,10221,,,2
51415668,52451558,Undirected,10222,,,2
51415668,52655756,Undirected,10223,,,2
51415668,58143146,Undirected,10224,,,2
51415668,66151794,Undirected,10225,,,2
51415668,67842787,Undirected,10226,,,2
51415668,67857003,Undirected,10227,,,2
51415668,80109748,Undirected,10228,,,2
51415668,83983023,Undirected,10229,,,2
51415668,89844420,Undirected,10230,,,2
51415668,93501406,Undirected,10231,,,2
51415668,95875194,Undirected,10232,,,2
51415668,117257470,Undirected,10233,,,2
51415668,139091340,Undirected,10234,,,2
51415668,145467250,Undirected,10235,,,2
51415668,175913194,Undirected,10236,,,2
51415668,182616864,Undirected,10237,,,2
51415668,204533117,Undirected,10238,,,2
51415668,236550046,Undirected,10239,,,2
51415668,255684950,Undirected,10240,,,2
51415668,385495145,Undirected,10241,,,2
51603627,52060906,Undirected,10249,,,2
51603627,65020330,Undirected,10250,,,2
51603627,79892799,Undirected,10251,,,2
51603627,83983023,Undirected,10252,,,2
51603627,128018796,Undirected,10253,,,2
51603627,151646553,Undirected,10254,,,2
52060906,10021028,Undirected,10264,,,1
52060906,58828580,Undirected,10281,,,2
52060906,64564860,Undirected,10282,,,2
52060906,67115385,Undirected,10283,,,2
52060906,72218459,Undirected,10284,,,2
52060906,74738266,Undirected,10285,,,1
52060906,94989154,Undirected,10286,,,2
52060906,156310993,Undirected,10287,,,2
52060906,164801996,Undirected,10288,,,2
52060906,233723830,Undirected,10289,,,2
52060906,322944819,Undirected,10290,,,2
52344165,53121530,Undirected,10317,,,2
52344165,65020330,Undirected,10318,,,2
52344165,68229314,Undirected,10319,,,2
52344165,88298219,Undirected,10320,,,2
52344165,102172705,Undirected,10321,,,2
52344165,128018796,Undirected,10322,,,2
52344165,133385779,Undirected,10323,,,2
52344165,136828282,Undirected,10324,,,2
52344165,162798257,Undirected,10325,,,2
52344165,234276068,Undirected,10326,,,1
52437389,52451558,Undirected,10341,,,2
52437389,66151794,Undirected,10342,,,2
52437389,67842787,Undirected,10343,,,2
52437389,67857003,Undirected,10344,,,2
52437389,83983023,Undirected,10345,,,2
52437389,89844420,Undirected,10346,,,2
52437389,93501406,Undirected,10347,,,2
52437389,95875194,Undirected,10348,,,2
52437389,139091340,Undirected,10349,,,2
52437389,145467250,Undirected,10350,,,2
52437389,182616864,Undirected,10351,,,2
52437389,255684950,Undirected,10352,,,2
52437389,385495145,Undirected,10353,,,2
52451558,53861703,Undirected,10372,,,2
52451558,58143146,Undirected,10373,,,2
52451558,66151794,Undirected,10374,,,2
52451558,67857003,Undirected,10375,,,2
52451558,80109748,Undirected,10376,,,2
52451558,83983023,Undirected,10377,,,2
52451558,93501406,Undirected,10378,,,2
52451558,95875194,Undirected,10379,,,2
52451558,175913194,Undirected,10380,,,2
52451558,182616864,Undirected,10381,,,2
52451558,204533117,Undirected,10382,,,2
52451558,255684950,Undirected,10383,,,2
52451558,385495145,Undirected,10384,,,2
52655756,53861703,Undirected,10424,,,2
52655756,58143146,Undirected,10425,,,2
52655756,60940468,Undirected,10426,,,2
52655756,68229314,Undirected,10427,,,2
52655756,72218459,Undirected,10428,,,2
52655756,89844420,Undirected,10429,,,2
52655756,93258630,Undirected,10430,,,2
52655756,95179337,Undirected,10431,,,2
52655756,102172705,Undirected,10432,,,2
52655756,117257470,Undirected,10433,,,2
52655756,139091340,Undirected,10434,,,2
52655756,145326743,Undirected,10435,,,2
52655756,145467250,Undirected,10436,,,2
52655756,151646553,Undirected,10437,,,2
52655756,151866443,Undirected,10438,,,2
52655756,152055761,Undirected,10439,,,2
52655756,156310993,Undirected,10440,,,2
52655756,175913194,Undirected,10441,,,2
52655756,183823715,Undirected,10442,,,2
52655756,204533117,Undirected,10443,,,2
52655756,236582831,Undirected,10444,,,2
52655756,244275655,Undirected,10445,,,2
52655756,251216993,Undirected,10446,,,2
52655756,258387065,Undirected,10447,,,2
52655756,385495145,Undirected,10448,,,2
52655756,551892284,Undirected,10449,,,2
53121530,57151266,Undirected,10463,,,2
53121530,81835614,Undirected,10464,,,2
53121530,88298219,Undirected,10465,,,2
53121530,102172705,Undirected,10466,,,2
53121530,151866443,Undirected,10467,,,2
53121530,156310993,Undirected,10468,,,2
53121530,198111102,Undirected,10469,,,2
53121530,204533117,Undirected,10470,,,2
53121530,244275655,Undirected,10471,,,2
53121530,256120722,Undirected,10472,,,2
53861703,145326743,Undirected,10484,,,2
53861703,152055761,Undirected,10485,,,2
53861703,156310993,Undirected,10486,,,2
53861703,183823715,Undirected,10487,,,2
53861703,251216993,Undirected,10488,,,2
54474365,11905863,Undirected,10519,,,1
54474365,58244493,Undirected,10540,,,2
54474365,65020330,Undirected,10541,,,2
54474365,67115385,Undirected,10543,,,2
54474365,78939424,Undirected,10544,,,2
54474365,81270009,Undirected,10545,,,2
54474365,81835614,Undirected,10546,,,2
54474365,92246173,Undirected,10547,,,2
54474365,94989154,Undirected,10548,,,2
54474365,108623914,Undirected,10550,,,2
54474365,128018796,Undirected,10551,,,2
54474365,135187571,Undirected,10552,,,2
54474365,144086293,Undirected,10553,,,2
54474365,164801996,Undirected,10554,,,2
54474365,172620105,Undirected,10555,,,2
54474365,194615423,Undirected,10556,,,1
54474365,265768318,Undirected,10557,,,2
54474365,281431933,Undirected,10558,,,2
54474365,322944819,Undirected,10559,,,2
54474365,327865477,Undirected,10560,,,2
55276583,91655213,Undirected,10570,,,2
55276583,136278987,Undirected,10571,,,2
55276583,159215225,Undirected,10572,,,2
55276583,200144826,Undirected,10574,,,2
55826326,64971391,Undirected,10578,,,2
55826326,298914898,Undirected,10579,,,2
56706535,102172705,Undirected,10593,,,2
56706535,162798257,Undirected,10594,,,2
57151266,10021028,Undirected,10605,,,1
57151266,58828580,Undirected,10618,,,2
57151266,64564860,Undirected,10619,,,2
57151266,68229314,Undirected,10620,,,2
57151266,79559869,Undirected,10621,,,2
57151266,81270009,Undirected,10622,,,2
57151266,81295831,Undirected,10623,,,2
57151266,94989154,Undirected,10624,,,2
57151266,95065218,Undirected,10625,,,2
57151266,102622455,Undirected,10626,,,2
57151266,112989594,Undirected,10627,,,2
57151266,122433384,Undirected,10628,,,2
57151266,128018796,Undirected,10629,,,2
57151266,137526262,Undirected,10630,,,2
57151266,137964272,Undirected,10631,,,2
57151266,146259603,Undirected,10632,,,2
57151266,149058373,Undirected,10633,,,2
57151266,151866443,Undirected,10634,,,2
57151266,212317872,Undirected,10635,,,2
57151266,228054548,Undirected,10636,,,2
57151266,268624782,Undirected,10637,,,2
57151266,307762440,Undirected,10638,,,2
57151266,322944819,Undirected,10639,,,2
57151266,331969104,Undirected,10640,,,2
57151266,364348279,Undirected,10641,,,2
57151266,525288116,Undirected,10643,,,2
58143146,66151794,Undirected,10674,,,2
58143146,67842787,Undirected,10675,,,2
58143146,80109748,Undirected,10676,,,2
58143146,83983023,Undirected,10677,,,2
58143146,93501406,Undirected,10678,,,2
58143146,95875194,Undirected,10679,,,2
58143146,117257470,Undirected,10680,,,2
58143146,139091340,Undirected,10681,,,2
58143146,145326743,Undirected,10682,,,2
58143146,145467250,Undirected,10683,,,2
58143146,156310993,Undirected,10684,,,2
58143146,175913194,Undirected,10685,,,2
58143146,182616864,Undirected,10686,,,2
58143146,183823715,Undirected,10687,,,2
58143146,204533117,Undirected,10688,,,2
58143146,233723830,Undirected,10689,,,2
58143146,236550046,Undirected,10690,,,2
58143146,251216993,Undirected,10691,,,2
58143146,255684950,Undirected,10692,,,2
58143146,258387065,Undirected,10693,,,2
58143146,385495145,Undirected,10694,,,2
58244493,67115385,Undirected,10708,,,2
58244493,81835614,Undirected,10709,,,2
58244493,108623914,Undirected,10710,,,2
58244493,168030320,Undirected,10711,,,2
58244493,194615423,Undirected,10712,,,1
58244493,255302701,Undirected,10713,,,2
58244493,281431933,Undirected,10714,,,2
58828580,10021028,Undirected,10731,,,1
58828580,11905863,Undirected,10733,,,1
58828580,64564860,Undirected,10756,,,2
58828580,68229314,Undirected,10757,,,2
58828580,72218459,Undirected,10758,,,2
58828580,78939424,Undirected,10759,,,2
58828580,79559869,Undirected,10760,,,2
58828580,81270009,Undirected,10761,,,2
58828580,81295831,Undirected,10762,,,2
58828580,81835614,Undirected,10763,,,2
58828580,94989154,Undirected,10764,,,2
58828580,95065218,Undirected,10765,,,2
58828580,99988669,Undirected,10766,,,2
58828580,112989594,Undirected,10767,,,2
58828580,117257470,Undirected,10768,,,2
58828580,122433384,Undirected,10769,,,2
58828580,128018796,Undirected,10770,,,2
58828580,137526262,Undirected,10771,,,2
58828580,144086293,Undirected,10772,,,2
58828580,145615080,Undirected,10773,,,2
58828580,146259603,Undirected,10774,,,2
58828580,149058373,Undirected,10775,,,2
58828580,151866443,Undirected,10776,,,2
58828580,164801996,Undirected,10777,,,2
58828580,168030320,Undirected,10778,,,2
58828580,198111102,Undirected,10779,,,2
58828580,212317872,Undirected,10781,,,2
58828580,268624782,Undirected,10782,,,2
58828580,307762440,Undirected,10783,,,2
58828580,322944819,Undirected,10784,,,2
58828580,331969104,Undirected,10785,,,2
